66207,0
19856,1
13163,2
10823,3
8839,4
7892,5
7071,6
6359,7
6128,8
6582,9
3981,10
3345,11
3119,12
2987,13
2590,14
2657,15
2294,16
2226,17
2211,18
2467,19
1749,20
1566,21
1425,22
1352,23
1270,24
1246,25
1106,26
1104,27
1048,28
1246,29
983,30
877,31
815,32
789,33
753,34
712,35
681,36
702,37
716,38
813,39
651,40
589,41
563,42
580,43
535,44
512,45
457,46
487,47
461,48
595,49
485,50
439,51
381,52
364,53
349,54
379,55
389,56
374,57
355,58
394,59
319,60
312,61
257,62
294,63
270,64
271,65
238,66
283,67
288,68
283,69
240,70
208,71
215,72
212,73
213,74
188,75
189,76
229,77
183,78
245,79
222,80
176,81
198,82
151,83
168,84
168,85
167,86
172,87
176,88
178,89
150,90
168,91
143,92
127,93
130,94
124,95
133,96
131,97
140,98
142,99
146,100
137,101
110,102
128,103
109,104
115,105
126,106
124,107
121,108
111,109
106,110
85,111
89,112
106,113
100,114
81,115
82,116
111,117
102,118
105,119
100,120
83,121
79,122
75,123
78,124
83,125
75,126
72,127
85,128
81,129
77,130
92,131
80,132
68,133
75,134
74,135
67,136
88,137
58,138
75,139
75,140
67,141
62,142
74,143
56,144
58,145
79,146
52,147
58,148
51,149
54,150
59,151
54,152
56,153
50,154
59,155
35,156
54,157
41,158
51,159
52,160
67,161
42,162
31,163
42,164
31,165
47,166
49,167
41,168
38,169
31,170
37,171
43,172
22,173
36,174
37,175
40,176
37,177
48,178
47,179
48,180
52,181
38,182
43,183
38,184
27,185
38,186
25,187
40,188
37,189
35,190
36,191
28,192
36,193
25,194
24,195
29,196
25,197
39,198
36,199
31,200
35,201
36,202
52,203
23,204
32,205
22,206
33,207
35,208
32,209
32,210
31,211
32,212
33,213
21,214
20,215
22,216
21,217
25,218
29,219
35,220
22,221
22,222
23,223
27,224
21,225
15,226
20,227
24,228
23,229
32,230
19,231
18,232
19,233
22,234
12,235
15,236
16,237
20,238
18,239
21,240
23,241
12,242
23,243
27,244
22,245
17,246
18,247
18,248
18,249
17,250
16,251
23,252
11,253
14,254
20,255
20,256
16,257
24,258
17,259
18,260
15,261
16,262
13,263
17,264
12,265
11,266
13,267
12,268
13,269
17,270
14,271
14,272
26,273
13,274
13,275
17,276
13,277
12,278
14,279
13,280
11,281
16,282
12,283
13,284
13,285
11,286
8,287
11,288
8,289
17,290
15,291
9,292
9,293
12,294
12,295
10,296
15,297
6,298
9,299
15,300
12,301
15,302
12,303
13,304
10,305
12,306
14,307
12,308
7,309
7,310
9,311
15,312
11,313
10,314
10,315
9,316
8,317
9,318
7,319
10,320
10,321
11,322
11,323
9,324
14,325
7,326
7,327
13,328
13,329
9,330
7,331
8,332
9,333
5,334
10,335
5,336
6,337
8,338
8,339
10,340
12,341
7,342
8,343
7,344
12,345
10,346
5,347
7,348
13,349
6,350
10,351
7,352
6,353
10,354
6,355
9,356
7,357
8,358
5,359
9,360
8,361
7,362
8,363
6,364
9,365
10,366
16,367
8,368
3,369
7,370
6,371
5,372
1,373
2,374
2,375
7,376
6,377
4,378
5,379
5,380
6,381
10,382
5,383
2,384
4,385
2,386
4,387
1,388
3,389
7,390
4,391
8,392
5,393
2,394
5,395
4,396
7,397
7,398
4,399
6,400
11,401
10,402
5,403
7,404
5,405
6,406
1,407
1,408
9,409
6,410
6,411
7,412
6,413
8,414
9,415
8,416
3,417
10,418
4,419
8,420
6,421
6,422
5,423
5,424
5,425
5,426
8,427
8,428
4,429
4,430
4,431
6,432
7,433
3,434
4,435
4,436
12,437
5,438
3,439
4,440
10,441
7,442
4,443
5,444
3,445
4,446
8,447
6,448
8,449
2,450
7,451
7,452
5,453
3,454
4,455
4,456
3,457
3,458
3,459
4,460
2,461
2,462
2,463
4,464
6,465
3,466
4,467
5,468
1,469
6,470
7,471
5,472
1,473
3,474
4,475
10,476
5,477
5,478
5,479
2,480
4,481
5,482
1,483
8,484
1,485
2,486
6,487
4,488
4,489
4,490
5,491
6,492
2,493
4,494
1,495
1,496
4,498
5,499
2,500
2,501
3,502
1,503
2,504
6,505
1,506
3,507
3,508
3,509
3,510
1,511
7,513
1,514
2,515
4,516
3,517
2,518
3,519
5,520
5,521
4,522
1,523
5,524
3,525
3,527
2,528
3,529
8,530
3,531
5,532
3,533
2,534
2,535
5,536
2,537
3,538
1,539
4,540
3,541
5,542
5,543
5,544
1,545
3,546
2,547
4,548
2,549
2,550
2,551
2,552
6,553
3,554
2,555
7,556
2,557
5,559
1,560
6,561
2,562
3,563
4,564
4,565
5,566
4,567
2,568
7,569
3,570
3,571
2,572
3,573
6,575
1,576
3,577
4,578
4,580
4,581
6,582
2,583
1,584
3,585
4,586
4,587
2,588
3,589
4,590
4,591
2,592
2,593
3,594
5,595
5,596
4,597
3,598
3,599
1,600
10,601
1,602
4,604
2,605
2,606
3,607
1,608
5,609
7,610
5,611
6,612
3,613
4,614
7,615
4,616
7,617
6,618
6,619
6,620
1,621
3,622
2,624
2,625
6,626
2,627
5,628
5,629
7,630
4,631
4,632
6,633
3,634
6,636
2,637
4,638
5,639
5,640
2,641
7,642
4,643
5,644
4,645
5,646
4,647
6,648
6,649
4,650
4,651
4,652
6,653
3,654
4,655
2,656
2,657
3,658
1,659
4,660
3,661
3,662
1,663
4,664
3,665
3,666
2,667
4,668
1,669
4,670
3,671
4,672
2,673
4,674
3,675
4,676
4,677
2,678
2,679
5,680
3,681
6,682
5,683
4,684
1,685
3,686
1,687
3,688
3,689
4,690
2,691
4,692
2,693
4,694
4,695
2,696
2,697
5,698
3,699
1,700
1,701
3,702
3,703
2,704
1,705
2,706
3,707
1,708
4,709
2,710
4,711
2,712
3,713
2,714
3,715
1,716
1,717
4,718
1,719
4,720
5,721
1,722
3,723
2,724
2,725
5,726
2,727
3,728
3,729
3,730
1,731
2,732
2,733
3,734
1,735
6,736
2,738
3,739
2,740
2,741
4,742
3,743
2,744
2,745
1,747
1,748
1,749
1,750
1,754
2,755
1,756
3,758
2,759
2,760
1,761
2,762
1,763
1,764
3,765
2,766
1,767
1,768
1,769
2,770
3,771
3,772
1,773
1,774
4,775
3,776
2,777
1,780
3,781
2,782
1,783
4,784
4,785
5,786
2,787
3,788
4,789
2,791
2,792
2,793
2,794
2,795
1,796
1,798
1,799
5,800
1,802
1,803
2,804
3,805
4,806
2,807
4,808
2,809
3,810
2,811
1,812
2,813
1,814
2,815
2,816
5,817
5,818
3,820
2,821
1,822
4,823
1,824
4,825
1,826
1,828
3,829
2,830
2,831
2,833
2,834
2,835
2,837
1,838
3,839
2,840
2,841
4,842
2,843
2,844
1,845
3,846
2,847
2,848
3,849
3,850
7,851
2,852
4,853
2,854
4,855
1,856
2,857
2,858
2,859
1,860
1,861
1,862
2,864
1,866
5,867
1,868
2,869
2,871
1,872
2,874
1,875
1,877
3,878
4,879
3,880
1,881
2,882
4,883
4,884
4,886
2,887
3,888
1,890
1,891
3,892
4,893
2,894
1,895
3,897
1,899
4,900
6,901
2,902
2,903
1,904
3,905
5,906
2,907
5,908
2,909
4,910
3,911
4,912
4,913
5,914
1,915
3,916
5,917
6,918
6,919
2,920
3,921
5,922
2,923
3,924
5,925
2,926
1,927
6,928
3,929
4,930
3,931
1,932
4,933
2,934
2,935
4,936
3,937
3,938
2,939
6,940
3,941
5,942
4,943
4,944
3,945
2,946
2,947
2,948
3,949
3,950
1,951
5,952
3,953
3,954
2,955
2,956
3,957
4,958
3,959
3,960
3,961
3,962
2,963
2,964
5,965
3,966
2,967
3,968
2,969
4,970
2,971
1,972
2,974
6,975
2,976
2,977
2,978
4,979
2,980
1,981
3,982
2,983
4,984
8,985
3,986
4,987
6,988
3,989
4,990
4,991
2,992
4,993
7,994
3,995
3,996
6,997
2,998
4,999
4,1000
4,1001
2,1002
7,1003
4,1004
3,1005
4,1006
2,1007
2,1008
3,1009
1,1010
2,1011
1,1012
2,1013
7,1014
4,1015
1,1016
2,1017
1,1018
3,1019
7,1020
6,1021
4,1022
3,1023
4,1024
4,1025
3,1026
3,1027
3,1028
4,1029
2,1030
4,1031
5,1032
3,1033
4,1034
3,1035
3,1036
3,1037
4,1038
4,1039
8,1040
4,1041
9,1042
8,1043
7,1044
3,1045
6,1046
3,1047
6,1048
6,1049
7,1050
4,1051
4,1052
2,1053
4,1054
4,1055
3,1056
3,1057
2,1058
1,1059
2,1060
2,1061
4,1062
2,1063
3,1064
2,1065
2,1066
3,1067
3,1068
5,1069
2,1070
1,1071
1,1072
3,1074
1,1075
1,1076
1,1077
1,1080
1,1081
1,1082
2,1083
2,1084
2,1085
9,1086
2,1087
1,1089
3,1090
2,1091
4,1092
2,1093
1,1099
1,1100
1,1101
2,1102
3,1103
2,1104
1,1105
3,1106
2,1107
1,1108
1,1109
2,1110
1,1111
3,1112
1,1113
2,1114
1,1115
1,1116
3,1117
1,1118
1,1119
4,1120
1,1121
1,1125
1,1129
1,1130
1,1131
2,1134
1,1136
2,1139
1,1140
2,1142
1,1143
2,1145
1,1146
1,1147
2,1154
1,1155
1,1156
1,1157
1,1158
2,1159
1,1160
1,1162
2,1163
2,1164
1,1167
2,1168
1,1169
2,1170
3,1172
1,1173
3,1174
2,1175
1,1176
2,1178
3,1179
2,1180
3,1184
1,1185
1,1186
2,1187
1,1188
1,1190
2,1191
1,1192
1,1193
1,1194
2,1195
1,1196
1,1198
1,1199
12,1200
6,1201
3,1202
5,1203
3,1204
7,1205
6,1206
9,1207
6,1208
5,1209
2,1210
2,1211
5,1212
2,1213
3,1214
4,1215
3,1216
2,1217
5,1218
2,1219
4,1220
2,1221
3,1222
3,1223
5,1224
3,1225
3,1226
3,1227
3,1228
2,1229
5,1230
4,1231
2,1232
4,1233
3,1234
3,1235
3,1236
3,1237
3,1238
3,1239
3,1240
2,1241
4,1242
4,1243
2,1244
3,1245
3,1246
3,1247
3,1248
2,1249
3,1250
7,1251
3,1252
2,1253
2,1254
3,1255
2,1256
3,1257
2,1258
4,1259
6,1260
3,1261
2,1262
2,1263
2,1264
2,1265
2,1266
2,1267
2,1268
3,1269
3,1270
3,1271
3,1272
4,1273
3,1274
3,1275
2,1276
2,1277
3,1278
3,1279
4,1280
7,1281
4,1282
4,1283
3,1284
3,1285
3,1286
3,1287
3,1288
2,1289
4,1290
6,1291
6,1292
6,1293
3,1294
6,1295
2,1296
3,1297
3,1298
3,1299
7,1300
4,1301
3,1302
3,1303
4,1304
4,1305
3,1306
5,1307
3,1308
3,1309
6,1310
3,1311
2,1312
2,1313
2,1314
2,1315
5,1316
3,1317
5,1318
6,1319
2,1320
2,1321
2,1322
2,1323
2,1324
5,1325
2,1326
2,1327
2,1328
2,1329
2,1330
2,1331
4,1332
6,1333
2,1334
4,1335
3,1336
2,1337
3,1338
2,1339
3,1340
2,1341
4,1342
4,1343
3,1344
5,1345
2,1346
3,1347
4,1348
2,1349
2,1350
2,1351
3,1352
4,1353
3,1354
2,1355
2,1356
2,1357
2,1358
1,1359
2,1360
2,1361
1,1362
2,1363
2,1364
2,1365
1,1366
1,1367
1,1368
1,1369
2,1370
1,1371
1,1372
1,1373
1,1374
1,1375
2,1376
1,1377
1,1378
1,1379
1,1380
1,1381
1,1382
1,1383
1,1384
2,1385
1,1386
2,1387
1,1388
2,1389
1,1390
1,1391
2,1392
1,1393
1,1394
2,1395
1,1396
1,1397
2,1398
1,1399
1,1400
2,1401
1,1402
1,1403
1,1404
1,1405
2,1406
1,1407
1,1408
1,1409
3,1410
1,1411
3,1412
1,1413
1,1414
1,1415
1,1416
1,1417
1,1418
1,1419
1,1420
1,1421
2,1422
1,1423
1,1424
1,1425
1,1426
1,1427
2,1428
1,1429
1,1430
1,1431
1,1432
1,1433
1,1434
1,1435
1,1436
1,1437
1,1438
1,1439
1,1440
1,1441
1,1442
1,1443
1,1444
1,1445
1,1446
1,1447
1,1448
1,1449
1,1450
1,1451
5,1452
1,1453
2,1454
1,1455
1,1456
1,1457
1,1458
2,1459
1,1460
1,1461
2,1462
1,1463
1,1464
1,1465
1,1466
1,1467
1,1468
1,1469
1,1470
1,1471
2,1472
1,1473
1,1474
1,1475
1,1476
1,1477
1,1478
1,1479
1,1480
1,1481
1,1482
2,1483
1,1484
1,1485
1,1486
1,1487
1,1488
1,1489
4,1490
2,1491
1,1492
1,1493
3,1494
3,1495
1,1496
1,1497
1,1498
1,1499
4,1500
3,1501
2,1502
4,1503
2,1504
2,1505
2,1506
2,1507
2,1508
2,1509
3,1510
3,1511
3,1512
3,1513
4,1514
2,1515
3,1516
2,1517
2,1518
3,1519
5,1520
5,1521
3,1522
2,1523
3,1524
4,1525
3,1526
2,1527
2,1528
3,1529
2,1530
3,1531
3,1532
2,1533
3,1534
2,1535
2,1536
3,1537
3,1538
5,1539
3,1540
4,1541
4,1542
3,1543
3,1544
3,1545
2,1546
2,1547
2,1548
3,1549
2,1550
2,1551
2,1552
1,1553
2,1554
1,1555
3,1556
3,1557
1,1558
1,1559
3,1560
1,1561
4,1562
1,1563
1,1564
2,1565
2,1566
3,1567
2,1568
2,1569
4,1570
2,1571
2,1572
1,1573
1,1574
3,1575
2,1576
3,1577
1,1578
2,1579
2,1580
1,1581
2,1582
2,1583
4,1584
2,1585
1,1586
1,1587
1,1588
1,1589
2,1590
2,1591
2,1592
1,1593
3,1594
1,1595
2,1596
1,1597
3,1598
4,1599
2,1600
4,1601
2,1602
4,1603
5,1604
2,1605
2,1606
2,1607
1,1608
1,1609
3,1610
3,1611
3,1612
3,1613
1,1614
1,1615
2,1616
2,1617
2,1618
2,1619
1,1620
1,1621
1,1622
2,1623
1,1624
1,1625
2,1626
1,1627
2,1628
1,1629
3,1630
1,1631
1,1632
1,1633
2,1634
1,1635
2,1636
1,1637
3,1638
2,1639
1,1640
2,1641
1,1642
1,1643
2,1644
2,1645
2,1646
3,1647
2,1648
4,1649
2,1650
2,1651
2,1652
2,1653
1,1654
2,1655
1,1656
1,1657
2,1658
2,1659
2,1660
1,1661
1,1662
3,1663
2,1664
2,1665
2,1666
2,1667
1,1668
1,1669
2,1670
2,1671
2,1672
2,1673
1,1674
3,1675
2,1676
2,1677
2,1678
2,1679
2,1680
2,1681
2,1682
3,1683
1,1684
1,1685
2,1686
3,1687
2,1688
1,1689
3,1690
2,1691
1,1692
2,1693
2,1694
1,1696
2,1697
1,1698
2,1699
1,1701
2,1703
1,1704
1,1705
1,1706
1,1708
1,1714
1,1715
1,1720
1,1723
1,1732
1,1735
1,1737
1,1740
2,1741
1,1745
3,1749
2,1760
1,1766
2,1767
1,1769
1,1770
1,1772
1,1774
1,1777
1,1781
1,1782
1,1792
2,1793
1,1794
1,1795
2,1796
3,1800
2,1801
1,1802
2,1803
2,1804
1,1805
1,1806
1,1807
1,1808
1,1809
2,1810
1,1811
1,1812
1,1813
5,1814
1,1815
2,1816
1,1817
6,1818
3,1819
2,1820
5,1821
4,1822
1,1823
5,1824
4,1825
3,1826
1,1827
2,1828
3,1829
2,1830
2,1831
1,1832
3,1833
2,1834
1,1835
1,1836
1,1837
2,1838
1,1839
1,1840
3,1841
2,1842
1,1843
4,1844
1,1845
1,1846
4,1847
7,1848
1,1849
1,1850
2,1851
2,1852
5,1853
2,1854
1,1855
1,1856
2,1857
2,1858
3,1859
1,1860
2,1861
1,1862
2,1863
1,1864
2,1865
1,1866
1,1867
1,1868
1,1869
2,1870
1,1871
2,1872
3,1873
4,1876
1,1878
1,1880
2,1881
1,1884
2,1886
1,1887
1,1888
2,1889
2,1890
1,1891
1,1894
1,1895
1,1896
1,1898
2,1899
1,1900
1,1903
2,1904
4,1905
1,1907
1,1908
1,1909
1,1917
1,1918
1,1920
1,1922
1,1924
1,1926
1,1941
1,1946
2,1951
1,1956
1,1957
1,1966
1,1967
1,1970
1,1974
1,1976
1,1979
1,1983
1,1990
1,1991
1,1993
1,1996
1,1997
1,1998
1,2000
2,2001
2,2002
2,2003
2,2004
2,2005
2,2006
2,2007
2,2008
2,2009
3,2010
2,2011
2,2012
4,2013
2,2014
2,2015
2,2016
2,2017
2,2018
2,2019
2,2020
2,2021
2,2022
1,2023
2,2024
1,2025
1,2026
2,2027
1,2028
2,2029
1,2030
1,2031
1,2032
1,2033
2,2034
1,2035
1,2036
1,2037
2,2038
2,2039
1,2040
1,2041
2,2042
2,2043
2,2044
2,2045
1,2046
2,2052
1,2053
1,2055
1,2057
1,2060
1,2061
2,2062
1,2063
2,2067
1,2069
1,2070
1,2072
1,2074
1,2075
2,2076
1,2079
3,2080
1,2081
1,2083
1,2085
1,2087
1,2091
1,2093
3,2099
1,2100
1,2101
1,2103
1,2105
1,2110
1,2111
1,2113
1,2116
1,2120
1,2129
1,2132
1,2136
1,2137
1,2141
1,2142
2,2143
2,2150
1,2152
2,2154
1,2157
1,2160
1,2176
1,2177
1,2179
1,2180
1,2181
1,2182
1,2184
1,2185
1,2186
1,2188
1,2189
2,2190
1,2191
1,2193
1,2194
1,2196
1,2200
1,2201
1,2203
1,2208
1,2211
1,2212
1,2213
1,2230
1,2243
1,2245
1,2248
1,2249
1,2253
1,2254
1,2262
1,2270
1,2272
1,2273
2,2282
1,2283
2,2285
1,2289
1,2290
1,2291
1,2296
2,2298
1,2299
1,2300
1,2312
1,2316
2,2325
1,2326
1,2332
1,2337
1,2340
1,2345
1,2346
1,2350
2,2352
1,2354
1,2359
1,2360
1,2361
1,2364
1,2368
1,2370
1,2373
1,2374
2,2376
1,2380
2,2381
1,2382
1,2383
1,2384
2,2385
1,2386
1,2387
1,2388
1,2389
1,2390
1,2392
1,2394
1,2395
1,2396
1,2397
1,2398
1,2399
1,2402
2,2406
1,2407
1,2408
1,2415
2,2427
1,2440
1,2448
1,2449
1,2472
1,2480
3,2488
1,2497
1,2524
2,2567
1,2610
1,2627
1,2648
2,2660
1,2661
1,2685
2,2693
1,2701
1,2709
1,2710
2,2721
1,2754
1,2760
1,2766
2,2810
1,2829
1,2864
2,2872
1,2880
1,2885
1,2890
1,2895
1,2939
1,2954
4,2976
1,3035
1,3041
1,3050
1,3051
1,3052
1,3053
1,3054
1,3055
1,3057
1,3058
1,3059
1,3060
1,3061
1,3062
1,3063
1,3140
1,3143
1,3166
1,3284
1,3297
1,3381
6,3398
1,3417
1,3447
1,3466
1,3471
1,3500
1,3504
1,3506
1,3512
1,3520
1,3521
1,3522
1,3523
1,3574
1,3699
2,3790
1,3817
1,3843
1,3940
2,4002
1,4051
1,4055
1,4057
1,4113
1,4127
1,4141
1,4143
2,4146
1,4153
1,4161
2,4162
1,4166
1,4168
1,4170
3,4171
1,4172
1,4175
2,4193
1,4195
1,4200
1,4201
1,4220
1,4223
1,4232
1,4236
1,4240
1,4244
1,4250
1,4252
1,4260
1,4271
1,4274
1,4278
1,4280
1,4281
1,4286
1,4291
1,4300
1,4305
1,4306
1,4307
1,4315
1,4321
1,4324
1,4327
2,4328
1,4332
1,4334
1,4336
1,4340
2,4349
1,4354
1,4358
1,4360
1,4366
1,4377
1,4380
2,4387
1,4390
1,4392
1,4397
1,4404
1,4409
1,4410
1,4413
1,4415
1,4417
1,4418
1,4419
1,4420
1,4436
1,4448
1,4452
2,4453
1,4459
1,4461
1,4462
1,4465
1,4469
1,4474
1,4477
1,4481
1,4483
1,4484
1,4490
1,4501
1,4502
1,4505
1,4510
2,4512
1,4513
1,4514
2,4516
1,4530
1,4531
2,4533
1,4534
1,4535
1,4537
1,4538
1,4540
1,4541
1,4545
1,4549
1,4550
1,4563
2,4564
1,4566
1,4567
1,4568
1,4573
1,4576
1,4580
2,4581
1,4586
1,4591
1,4594
1,4601
1,4602
1,4603
1,4609
1,4611
1,4616
1,4618
2,4636
1,4637
2,4638
1,4641
1,4645
1,4652
1,4653
2,4670
1,4678
1,4682
2,4690
2,4691
1,4694
1,4695
1,4697
2,4700
1,4701
1,4704
3,4706
1,4707
2,4710
2,4711
1,4712
1,4713
1,4715
1,4717
1,4722
1,4723
1,4724
1,4725
1,4726
1,4728
1,4747
1,4752
1,4753
1,4756
1,4757
1,4759
2,4760
2,4762
2,4771
1,4786
1,4789
1,4790
3,4791
1,4792
1,4798
1,4803
1,4805
1,4811
2,4813
1,4815
1,4818
3,4819
1,4820
2,4821
1,4822
1,4823
2,4824
1,4825
1,4826
2,4830
4,4831
1,4834
2,4835
1,4836
1,4837
1,4838
2,4840
1,4842
1,4843
1,4844
3,4846
1,4848
1,4849
3,4850
1,4851
1,4852
1,4853
1,4854
1,4855
2,4856
1,4857
1,4858
2,4860
2,4861
1,4862
1,4864
1,4865
2,4866
2,4867
2,4868
1,4869
1,4870
1,4872
1,4873
1,4874
1,4875
1,4879
4,4881
1,4882
2,4883
1,4884
4,4885
4,4887
1,4888
1,4889
1,4890
1,4891
4,4892
1,4893
2,4895
1,4896
1,4897
4,4900
1,4901
1,4903
1,4904
1,4908
1,4909
1,4910
2,4911
1,4912
1,4913
3,4914
1,4915
3,4917
2,4918
3,4919
3,4920
2,4921
3,4922
4,4923
3,4924
3,4928
2,4929
3,4930
3,4932
3,4933
3,4934
3,4935
1,4936
3,4937
3,4939
6,4940
4,4941
1,4942
3,4943
4,4944
3,4945
4,4946
2,4947
1,4948
3,4949
5,4950
3,4951
1,4952
5,4953
1,4954
1,4955
4,4956
1,4957
4,4958
1,4959
27,4960
7,4961
8,4962
7,4963
4,4964
5,4965
2,4966
7,4967
2,4968
5,4969
8,4970
7,4971
5,4972
4,4973
5,4974
4,4975
3,4976
2,4977
2,4978
6,4979
26,4980
20,4981
12,4982
16,4983
12,4984
20,4985
21,4986
10,4987
13,4988
15,4989
29,4990
19,4991
9,4992
14,4993
11,4994
17,4995
11,4996
13,4997
12,4998
23,4999
2,5913
